Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Z Wang","Evaluation of the Automated Speed Enforcement Program of the city of Regina",2020,"","search.proquest.com","https://search.proquest.com/openview/954e7de1e9984b45ddf26bd148bafff8/1?pq-origsite=gscholar&cbl=18750&diss=y","",279,"2024-05-21 15:27:44","BOOK","","","",,,,,0,0.00,0,1,4,"The Government of Saskatchewan launched the Automated Speed Enforcement Program in the province of Saskatchewan, aiming to reduce the driving speed at some of the high-risk …","https://ourspace.uregina.ca/bitstream/handle/10294/14405/Wang_Zi_MASC_EVSE_Spring2021.pdf","https://scholar.google.com/scholar?q=related:ma6zxX-8H6EJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"S Boonsiripant, A Sumalee, J Rudjanakanoknad…","Automated Speed Enforcement in Thailand: Evaluations and Recommendations",,"atransociety.com","","https://atransociety.com/resources/pdf/pdfResearch2013-2018/2013/Project12-13-002(Dr.Saroch).pdf","",280,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,4,,"… This study aims to evaluate the speed enforcement programs in Thailand in operational, … manual speed enforcement, automatic speed enforcement, and section speed enforcement. In …","https://atransociety.com/resources/pdf/pdfResearch2013-2018/2013/Project12-13-002(Dr.Saroch).pdf","https://scholar.google.com/scholar?q=related:_mXKfCIt510J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"G Smith, T SENSERRICK","Public perceptions of Victorian speed enforcement initiatives 1999 and 2002",2004,"","trid.trb.org","https://trid.trb.org/View/768080","https://scholar.google.com/scholar?cites=10406426504887177427&as_sdt=2005&sciodt=0,5&hl=en",281,"2024-05-21 15:27:44","BOOK","","","",,,,,1,0.05,1,2,20,"In 1999, new speed enforcement initiatives were planned for introduction in Victoria. In order to assess public response to these initiatives, a baseline telephone survey, was conducted …","","https://scholar.google.com/scholar?q=related:05ACRcUNa5AJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"E Rundqvist","Automatic safety and speed enforcement systems. An economic study",2010,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:413965","",282,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,14,"There is a debate in Sweden if the Automatic Safety and speed enforcement systems (SSS) in Sweden are profitable or not. Cost benefit analysis (CBA) is an excellent tool for …","https://www.diva-portal.org/smash/get/diva2:413965/FULLTEXT02","https://scholar.google.com/scholar?q=related:_rmPjlC2QE8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"JA Johannessen, B Chapron, F Collard…","EnviSat ASAR: A Speed-Gun In Space",2010,"ESA Special …","academia.edu","https://www.academia.edu/download/86967906/s10_4johan.pdf","",283,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,4,14,"… Building on more than 1000 acquisitions from the greater Agulhas Current, the robust results give confidence that the Envisat ASAR can be used as a speed-gun from space. Combined …","https://www.academia.edu/download/86967906/s10_4johan.pdf","https://scholar.google.com/scholar?q=related:Qd4a7r62RcYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"M Böhm, T Haugen, J Riddervold Levy, A Rodum Bjøru","Vehicle weight data from speed enforcement systems: The ATK/WIM project",2019,"","vegvesen.brage.unit.no","https://vegvesen.brage.unit.no/vegvesen-xmlui/handle/11250/2614571","",284,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,4,5,"… In Norway, around 250 automatic piezoelectric traffic speed enforcement systems are … The results show that the speed enforcement system could be used for gathering statistical …","https://vegvesen.brage.unit.no/vegvesen-xmlui/bitstream/handle/11250/2614571/Vehicle%20weight%20data%20from%20speed%20enforcement%20systems%20SVV%20rapport%20222%20%284MB%29.pdf?sequence=1","https://scholar.google.com/scholar?q=related:ZIrIg7hXC2YJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"B Ravani, P Fyhrie, C Wang, W White, SE Isaiah","Evaluation of Photo Speed Enforcement (PSE) in California Work Zones",2015,"","trid.trb.org","https://trid.trb.org/View/1410923","https://scholar.google.com/scholar?cites=5074898851242499642&as_sdt=2005&sciodt=0,5&hl=en",285,"2024-05-21 15:27:44","","","","",,,,,1,0.11,0,5,9,"Exceeding the speed limit in highway work zones is a safety problem for highway workers and the traveling public. Adherence to the posted speed limits can provide safety benefits by …","","https://scholar.google.com/scholar?q=related:Ot5YA56pbUYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"P Palamara, J Jones, J Hildebrand, J Langford","Local Government enhanced speed enforcement management project: Phase One",2011,"","trid.trb.org","https://trid.trb.org/View/1279232","https://scholar.google.com/scholar?cites=17291938526154658138&as_sdt=2005&sciodt=0,5&hl=en",286,"2024-05-21 15:27:44","","","","",,,,,1,0.08,0,4,13,"This report details the methodologies and findings of Phase One of the Western Australian Local Government Association’ s investigation into the possible role of Local Government in …","","https://scholar.google.com/scholar?q=related:WhFXEXlO-e8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"VV Novizentsev, IA Bakhirev","SPEED ENFORCEMENT ON THE ROAD NETWORK OF CITIES",,"Гармонизация европейского и российского …","lib.madi.ru","http://lib.madi.ru/nitdo/pdf/nitdo_2015_1.pdf#page=12","",287,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,2,,"The paper deals with ensuring road traffic safety on the road network of cities through speed enforcement. The principles of defining and introducing speed limits zones, traffic calming …","http://lib.madi.ru/nitdo/pdf/nitdo_2015_1.pdf#page=12","https://scholar.google.com/scholar?q=related:tzF2-gRbqDMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"TA Smith, L Dodge, N Ward, P Hansra, Z Ye","Improving Rural Work Zone Safety in California Using Augmented Speed Enforcement",2010,"17th ITS World …","trid.trb.org","https://trid.trb.org/View/1127322","https://scholar.google.com/scholar?cites=12992108841468869342&as_sdt=2005&sciodt=0,5&hl=en",288,"2024-05-21 15:27:44","","","","",,,,,1,0.07,0,5,14,"Rural roads carry approximately 40 percent of the vehicle-miles traveled (VMT) in the United States, yet annually account for nearly 57 percent of the fatalities. Aggressive driving …","","https://scholar.google.com/scholar?q=related:3rr2-ic-TbQJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"GY Park, M Jeon, C Oh","A study on automated speed enforcement system algorithm for using image processing",2013,"Proceedings of the Korean Institute of …","koreascience.kr","https://koreascience.kr/article/CFKO201331751950816.page","",289,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,11,"In this paper, we proposed an intelligent surveillance system which can be determined by the overspeed of vehicle which continuously collects by video imaging device. Imaging device …","","https://scholar.google.com/scholar?q=related:tRZYwg1p2JAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"VP Kallberg, H Peltola, R Rajamäki","Traffic enforcement and safety effects of automatic speed enforcement",2009,"Scientific activities in Safety & …","academia.edu","https://www.academia.edu/download/44863919/Advanced_evaluation_tools_in_road_safety20160418-20624-9mz6r2.pdf#page=77","",290,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,3,15,"… In particular, automated speed enforcement by cameras has … The potential of intensified speed enforcement in reducing the … Speed enforcement has a great safety potential, which could …","https://www.academia.edu/download/44863919/Advanced_evaluation_tools_in_road_safety20160418-20624-9mz6r2.pdf#page=77","https://scholar.google.com/scholar?q=related:Hs30RxEhDxsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"NEE Akpa, MJ Booysen, M Sinclair","A comparative evaluation of the impact of average speed enforcement (ASE) on passenger and minibus taxi vehicle drivers on the R61 in South Africa",2019,"","engrxiv.org","https://engrxiv.org/index.php/engrxiv/preprint/view/509","",291,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,5,"Average Speed Enforcement (ASE) is an emergent alternative to instantaneous speed limit enforcement to improve road safety, and is used to enforce an average speed limit over a …","https://engrxiv.org/preprint/download/509/1160","https://scholar.google.com/scholar?q=related:6q6TaO_f64UJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"M Tabibi","Narrow Time Headway and its Impact on Reducing the Speed Enforcement Camera Effectiveness",2009,"16th ITS World Congress and Exhibition on Intelligent …","trid.trb.org","https://trid.trb.org/View/911821","https://scholar.google.com/scholar?cites=12257831554905458010&as_sdt=2005&sciodt=0,5&hl=en",292,"2024-05-21 15:27:44","","","","",,,,,1,0.07,1,1,15,"Speed enforcement tools have been recognized as an effective tool in reducing number and severity of accident, globally. This paper aims to assess how factors like narrow time …","","https://scholar.google.com/scholar?q=related:WsW2utqQHKoJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"K Li","Comparative Analysis of Speed Measurements of Work Zone Speed Enforcement Equipment and Ground-Based Traffic Data Station",,"Citeseer","","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=38b0ae1a96f43345c413f2e9673d1f48e0e8ced2","",293,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,1,,"Speeding is a significant contributor to a significant portion of highway collisions, for work zones in particular. Automated speed enforcement is one potential solution to reduce the …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=38b0ae1a96f43345c413f2e9673d1f48e0e8ced2","https://scholar.google.com/scholar?q=related:zoZ3V0JcxBYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"NA LIUNA","Automated Speed Enforcement in Work Zones",,"workzonesafety-media.s3 …","","http://workzonesafety-media.s3.amazonaws.com/workzonesafety/files/documents/training/courses_programs/rsa_program/RSP_Guidance_Documents_Download/RSP_AutomatedSpeed_Guidance_Download.pdf","",294,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,1,,"Excessive speeding and speed variability are primary factors contributing to work zone crashes. The use of traffic law enforcement is recognized as one of the most effective means of …","http://workzonesafety-media.s3.amazonaws.com/workzonesafety/files/documents/training/courses_programs/rsa_program/RSP_Guidance_Documents_Download/RSP_AutomatedSpeed_Guidance_Download.pdf","https://scholar.google.com/scholar?q=related:3pgE1FbD-Z8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"CY Chan","Field Evaluation of Work-Zone Automated Speed Enforcement Equipment and Traffic Monitoring Devices",2009,"","trid.trb.org","https://trid.trb.org/View/881338","https://scholar.google.com/scholar?cites=18405191341059451326&as_sdt=2005&sciodt=0,5&hl=en",295,"2024-05-21 15:27:44","","","","",,,,,1,0.07,1,1,15,"Speeding is a significant contributor to a significant portion of highway collisions. For work zones in particular, the speeding problem is compounded by on-site road re-configuration, …","","https://scholar.google.com/scholar?q=related:vqnxggJgbP8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"JP Moon","An Evaluation of the Safety Effects of Speed Enforcement Cameras",2005,"","thenewspaper.com","http://www.thenewspaper.com/rlc/docs/05-itrecharlotte.pdf","",296,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,1,19,"Enforcement of speeds by city and state patrols throughout the United States is a tough proposition. With growing numbers of commuters on our roadways and collisions continually on …","http://www.thenewspaper.com/rlc/docs/05-itrecharlotte.pdf","https://scholar.google.com/scholar?q=related:6xTovXxT7SwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"I Nzeyimana, E Krebs, A Mesic, BU Gakwaya…","Research on the Impacts of Automated Speed Enforcement in Rwanda to Develop Recommendations for African Countries: Self-Published Compiled Reports",2024,"","trid.trb.org","https://trid.trb.org/View/2329681","",297,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,5,1,"Rwanda’s pioneering initiative as the first low-income country in Africa to implement a comprehensive national Automated Speed Enforcement (ASE) system provides a gateway for …","","https://scholar.google.com/scholar?q=related:nVLLPaEHg74J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"G Vignale","Doppler speed gun for spins",2012,"Nature Physics","nature.com","https://www.nature.com/articles/nphys2187","",298,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,12,"Doppler speed gun for spins | Nature Physics … Doppler speed gun for spins … Doppler speed gun for spins. Nature Phys 8, 115–116 (2012). https://doi.org/10.1038/nphys2187 …","","https://scholar.google.com/scholar?q=related:T6GaCTNUfskJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"J Gacnik, R Sheehan, S Gage","Signaling System and Advanced Civil Speed Enforcement System Upgrade to Transit Test Track at the Transportation Technology Center",2017,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/37428","",299,"2024-05-21 15:27:44","HTML","","","",,,,,0,0.00,0,3,7,"The Federal Railroad Administration (FRA) and the Transportation Technology Center, Inc. (TTCI) have upgraded the Positive Train Control (PTC) Test Bed at the Transportation …","https://rosap.ntl.bts.gov/view/dot/37428","https://scholar.google.com/scholar?q=related:OHRjczJa7ycJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"C Goldenbeld, J VAN SCHAGEN","Behaviour and Safety Effects of Speed Enforcement with Mobile Radar: A Field Experiment on Rural Roads in the Dutch Province of Friesland",2004,"COST-EFFECTIVE SOLUTIONS FOR …","trid.trb.org","https://trid.trb.org/View/847017","https://scholar.google.com/scholar?cites=15810386748568748507&as_sdt=2005&sciodt=0,5&hl=en",300,"2024-05-21 15:27:44","","","","",,,,,1,0.05,1,2,20,"This paper describes the evaluation of one of the first region-wide enforcement projects, a pilot-project in the province of Friesland which started in 1998 and which preceded the large …","","https://scholar.google.com/scholar?q=related:28H7FfvGadsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"C Kaffine, J Gong, K Santos","Speed Gun App–Increasing Awareness of Urban Speeding",,"ppms.cit.cmu.edu","","https://ppms.cit.cmu.edu/media/project_files/48_-_Pires_SpeedGunApp_FinalReport_sW79SBf.pdf","",301,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,3,,"… The objective of the Speed Gun App is to empower government officials and transportation … A Speed Gun App allows users to obtain the approximate speed of passing cars. Its use is …","https://ppms.cit.cmu.edu/media/project_files/48_-_Pires_SpeedGunApp_FinalReport_sW79SBf.pdf","https://scholar.google.com/scholar?q=related:sA2-PoZKP-oJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"Y Li, A Kim, K El-Basyouny","A resource scheduling decision support model for mobile photo enforcement",2018,"… Road Safety on Five Continents (RS5C …","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1204177","",302,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,6,"1. BACKGROUND A mobile photo enforcement (MPE) program deploys enforcement resources (equipment and personnel) to roadway locations, using radar and license plate photos …","","https://scholar.google.com/scholar?q=related:_jlBWPVOYxIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
17,"VK Bowden, S Loft, M Tatasciore, TAW Visser","Lowering thresholds for speed limit enforcement impairs peripheral object detection and increases driver subjective workload",2017,"Accident Analysis & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001457516303591","https://scholar.google.com/scholar?cites=14196208462204011618&as_sdt=2005&sciodt=0,5&hl=en",303,"2024-05-21 15:27:44","HTML","","","",,,,,17,2.43,4,4,7,"… was to investigate whether lowering speed enforcement thresholds in a simulated driving … Should stricter speed enforcement thresholds reduce resource availability, we would expect …","https://www.sciencedirect.com/science/article/pii/S0001457516303591","https://scholar.google.com/scholar?q=related:YoQQs2EQA8UJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"P de Leur, A Aroutiounian, J Purcell…","Site Selection Methodology for the Deployment of Automated Speed Enforcement",2019,"26th World Road …","trid.trb.org","https://trid.trb.org/View/1740389","",304,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,4,5,"… speed enforcement sites within the province of British Columbia, Canada. The automated speed enforcement … infrastructure for the new automated speed enforcement program. A total …","","https://scholar.google.com/scholar?q=related:YGg59edaahgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"P Kleemann","Benefit-cost analysis of public safety investment on the example of the fixed speed enforcement cameras on the main roads of Estonia",,"core.ac.uk","","https://core.ac.uk/download/pdf/159135396.pdf","",305,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,1,,"The objective of this paper is to calculate the benefit-cost ratio of Estonian speed camera program. The effectiveness of speed camera network is found by using before-and-after …","https://core.ac.uk/download/pdf/159135396.pdf","https://scholar.google.com/scholar?q=related:a9Yx7OvzEcoJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"CY Chan, SD Gupta","Executive Summary for the UC Berkeley, California PATH's Augmented Speed Enforcement Project",2013,"","trid.trb.org","https://trid.trb.org/View/1738668","",306,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,2,11,"In this project, a speed alert and augmented enforcement system (aSE) was developed with a combination of sensing, image processing and recognition, wireless communication. The …","","https://scholar.google.com/scholar?q=related:Xj0QdqE6xA8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"JS Shim","Effectiveness of automated speed enforcement system on expressway",2014,"","koasas.kaist.ac.kr","https://koasas.kaist.ac.kr/handle/10203/196933","",307,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,10,"Speeding is a major risk factor for traffic safety as it increases crash occurrences and the level of injury severity. To counteract the speeding issues, the Korean government introduced …","","https://scholar.google.com/scholar?q=related:OvRF7K2Q1kUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"BR Pires, C Kaffine, J Gong, K Santos","Speed Gun App–Increasing Awareness of Urban Speeding",2018,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/64379","",308,"2024-05-21 15:27:44","HTML","","","",,,,,0,0.00,0,4,6,"The objective of the Speed Gun App is to empower government officials and transportation advocates. It is well known that speeding, particularly in urban areas, is extremely dangerous …","https://rosap.ntl.bts.gov/view/dot/64379","https://scholar.google.com/scholar?q=related:ah-k7kDQum0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"CY Chan, K Li, JH Lee","Assessing Automated Speed Enforcement in California",2010,"","trid.trb.org","https://trid.trb.org/View/919888","",309,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,14,"This study examines the field performance of automated speed enforcement (ASE) equipment in a real-world setting, when evaluated against other comparable traffic devices. An ASE …","https://escholarship.org/content/qt4mp12275/qt4mp12275.pdf","https://scholar.google.com/scholar?q=related:KCzQXCNsao8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"M Shervill","LOCAL GOVERNMENT SPEED ENFORCEMENT PROGRAM GUIDELINES FOR LOCAL GOVERNMENTS",2021,"","policycommons.net","https://policycommons.net/artifacts/4338921/local-government-speed-enforcement-program-guidelines-for-local-governments/5147579/","",310,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,3,"… contracted the Curtin-Monash Accident Research Centre (C-MARC) to undertake a feasibility study to determine the future role of the Local Government sector in speed enforcement on …","","https://scholar.google.com/scholar?q=related:-3D7mdzmPZkJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"T Gatsonides","Chain of Evidence: A Trouble-Free Solution That Removes Weak Links is a Blessing for Traffic Managers Who Need to Deal With the Issue of Photo Enforcement",2007,"Traffic Technology International","trid.trb.org","https://trid.trb.org/View/811272","",311,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,17,"This article, written by a traffic photographic-enforcement industry representative, discusses the value of the evidence gathered by stationary traffic surveillance systems. The most …","","https://scholar.google.com/scholar?q=related:fP7H2mS7cJ4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
